name,tripitaka_code,volume_num,first_page,last_page,content_page_count,front_cover_count,back_cover_count,content_pages,remark
PL_3300,PL,3300,1,26,26,0,0,"['PL_3300_1', 'PL_3300_2', 'PL_3300_3', 'PL_3300_4', 'PL_3300_5', 'PL_3300_6', 'PL_3300_7', 'PL_3300_8', 'PL_3300_9', 'PL_3300_10', 'PL_3300_11', 'PL_3300_12', 'PL_3300_13', 'PL_3300_14', 'PL_3300_15', 'PL_3300_16', 'PL_3300_17', 'PL_3300_18', 'PL_3300_19', 'PL_3300_20', 'PL_3300_21', 'PL_3300_22', 'PL_3300_23', 'PL_3300_24', 'PL_3300_25', 'PL_3300_26']",
PL_3301,PL,3301,1,28,28,0,0,"['PL_3301_1', 'PL_3301_2', 'PL_3301_3', 'PL_3301_4', 'PL_3301_5', 'PL_3301_6', 'PL_3301_7', 'PL_3301_8', 'PL_3301_9', 'PL_3301_10', 'PL_3301_11', 'PL_3301_12', 'PL_3301_13', 'PL_3301_14', 'PL_3301_15', 'PL_3301_16', 'PL_3301_17', 'PL_3301_18', 'PL_3301_19', 'PL_3301_20', 'PL_3301_21', 'PL_3301_22', 'PL_3301_23', 'PL_3301_24', 'PL_3301_25', 'PL_3301_26', 'PL_3301_27', 'PL_3301_28']",
PL_3302,PL,3302,1,25,25,0,0,"['PL_3302_1', 'PL_3302_2', 'PL_3302_3', 'PL_3302_4', 'PL_3302_5', 'PL_3302_6', 'PL_3302_7', 'PL_3302_8', 'PL_3302_9', 'PL_3302_10', 'PL_3302_11', 'PL_3302_12', 'PL_3302_13', 'PL_3302_14', 'PL_3302_15', 'PL_3302_16', 'PL_3302_17', 'PL_3302_18', 'PL_3302_19', 'PL_3302_20', 'PL_3302_21', 'PL_3302_22', 'PL_3302_23', 'PL_3302_24', 'PL_3302_25']",
PL_3303,PL,3303,1,29,29,0,0,"['PL_3303_1', 'PL_3303_2', 'PL_3303_3', 'PL_3303_4', 'PL_3303_5', 'PL_3303_6', 'PL_3303_7', 'PL_3303_8', 'PL_3303_9', 'PL_3303_10', 'PL_3303_11', 'PL_3303_12', 'PL_3303_13', 'PL_3303_14', 'PL_3303_15', 'PL_3303_16', 'PL_3303_17', 'PL_3303_18', 'PL_3303_19', 'PL_3303_20', 'PL_3303_21', 'PL_3303_22', 'PL_3303_23', 'PL_3303_24', 'PL_3303_25', 'PL_3303_26', 'PL_3303_27', 'PL_3303_28', 'PL_3303_29']",
PL_3304,PL,3304,1,33,33,0,0,"['PL_3304_1', 'PL_3304_2', 'PL_3304_3', 'PL_3304_4', 'PL_3304_5', 'PL_3304_6', 'PL_3304_7', 'PL_3304_8', 'PL_3304_9', 'PL_3304_10', 'PL_3304_11', 'PL_3304_12', 'PL_3304_13', 'PL_3304_14', 'PL_3304_15', 'PL_3304_16', 'PL_3304_17', 'PL_3304_18', 'PL_3304_19', 'PL_3304_20', 'PL_3304_21', 'PL_3304_22', 'PL_3304_23', 'PL_3304_24', 'PL_3304_25', 'PL_3304_26', 'PL_3304_27', 'PL_3304_28', 'PL_3304_29', 'PL_3304_30', 'PL_3304_31', 'PL_3304_32', 'PL_3304_33']",
PL_3305,PL,3305,1,34,34,0,0,"['PL_3305_1', 'PL_3305_2', 'PL_3305_3', 'PL_3305_4', 'PL_3305_5', 'PL_3305_6', 'PL_3305_7', 'PL_3305_8', 'PL_3305_9', 'PL_3305_10', 'PL_3305_11', 'PL_3305_12', 'PL_3305_13', 'PL_3305_14', 'PL_3305_15', 'PL_3305_16', 'PL_3305_17', 'PL_3305_18', 'PL_3305_19', 'PL_3305_20', 'PL_3305_21', 'PL_3305_22', 'PL_3305_23', 'PL_3305_24', 'PL_3305_25', 'PL_3305_26', 'PL_3305_27', 'PL_3305_28', 'PL_3305_29', 'PL_3305_30', 'PL_3305_31', 'PL_3305_32', 'PL_3305_33', 'PL_3305_34']",
PL_3306,PL,3306,1,38,38,0,0,"['PL_3306_1', 'PL_3306_2', 'PL_3306_3', 'PL_3306_4', 'PL_3306_5', 'PL_3306_6', 'PL_3306_7', 'PL_3306_8', 'PL_3306_9', 'PL_3306_10', 'PL_3306_11', 'PL_3306_12', 'PL_3306_13', 'PL_3306_14', 'PL_3306_15', 'PL_3306_16', 'PL_3306_17', 'PL_3306_18', 'PL_3306_19', 'PL_3306_20', 'PL_3306_21', 'PL_3306_22', 'PL_3306_23', 'PL_3306_24', 'PL_3306_25', 'PL_3306_26', 'PL_3306_27', 'PL_3306_28', 'PL_3306_29', 'PL_3306_30', 'PL_3306_31', 'PL_3306_32', 'PL_3306_33', 'PL_3306_34', 'PL_3306_35', 'PL_3306_36', 'PL_3306_37', 'PL_3306_38']",
PL_3307,PL,3307,1,35,35,0,0,"['PL_3307_1', 'PL_3307_2', 'PL_3307_3', 'PL_3307_4', 'PL_3307_5', 'PL_3307_6', 'PL_3307_7', 'PL_3307_8', 'PL_3307_9', 'PL_3307_10', 'PL_3307_11', 'PL_3307_12', 'PL_3307_13', 'PL_3307_14', 'PL_3307_15', 'PL_3307_16', 'PL_3307_17', 'PL_3307_18', 'PL_3307_19', 'PL_3307_20', 'PL_3307_21', 'PL_3307_22', 'PL_3307_23', 'PL_3307_24', 'PL_3307_25', 'PL_3307_26', 'PL_3307_27', 'PL_3307_28', 'PL_3307_29', 'PL_3307_30', 'PL_3307_31', 'PL_3307_32', 'PL_3307_33', 'PL_3307_34', 'PL_3307_35']",
PL_3308,PL,3308,1,36,36,0,0,"['PL_3308_1', 'PL_3308_2', 'PL_3308_3', 'PL_3308_4', 'PL_3308_5', 'PL_3308_6', 'PL_3308_7', 'PL_3308_8', 'PL_3308_9', 'PL_3308_10', 'PL_3308_11', 'PL_3308_12', 'PL_3308_13', 'PL_3308_14', 'PL_3308_15', 'PL_3308_16', 'PL_3308_17', 'PL_3308_18', 'PL_3308_19', 'PL_3308_20', 'PL_3308_21', 'PL_3308_22', 'PL_3308_23', 'PL_3308_24', 'PL_3308_25', 'PL_3308_26', 'PL_3308_27', 'PL_3308_28', 'PL_3308_29', 'PL_3308_30', 'PL_3308_31', 'PL_3308_32', 'PL_3308_33', 'PL_3308_34', 'PL_3308_35', 'PL_3308_36']",
PL_3309,PL,3309,1,8,8,0,0,"['PL_3309_1', 'PL_3309_2', 'PL_3309_3', 'PL_3309_4', 'PL_3309_5', 'PL_3309_6', 'PL_3309_7', 'PL_3309_8']",
PL_331,PL,331,1,23,23,0,0,"['PL_331_1', 'PL_331_2', 'PL_331_3', 'PL_331_4', 'PL_331_5', 'PL_331_6', 'PL_331_7', 'PL_331_8', 'PL_331_9', 'PL_331_10', 'PL_331_11', 'PL_331_12', 'PL_331_13', 'PL_331_14', 'PL_331_15', 'PL_331_16', 'PL_331_17', 'PL_331_18', 'PL_331_19', 'PL_331_20', 'PL_331_21', 'PL_331_22', 'PL_331_23']",
PL_3310,PL,3310,1,36,36,0,0,"['PL_3310_1', 'PL_3310_2', 'PL_3310_3', 'PL_3310_4', 'PL_3310_5', 'PL_3310_6', 'PL_3310_7', 'PL_3310_8', 'PL_3310_9', 'PL_3310_10', 'PL_3310_11', 'PL_3310_12', 'PL_3310_13', 'PL_3310_14', 'PL_3310_15', 'PL_3310_16', 'PL_3310_17', 'PL_3310_18', 'PL_3310_19', 'PL_3310_20', 'PL_3310_21', 'PL_3310_22', 'PL_3310_23', 'PL_3310_24', 'PL_3310_25', 'PL_3310_26', 'PL_3310_27', 'PL_3310_28', 'PL_3310_29', 'PL_3310_30', 'PL_3310_31', 'PL_3310_32', 'PL_3310_33', 'PL_3310_34', 'PL_3310_35', 'PL_3310_36']",
PL_3312,PL,3312,1,32,32,0,0,"['PL_3312_1', 'PL_3312_2', 'PL_3312_3', 'PL_3312_4', 'PL_3312_5', 'PL_3312_6', 'PL_3312_7', 'PL_3312_8', 'PL_3312_9', 'PL_3312_10', 'PL_3312_11', 'PL_3312_12', 'PL_3312_13', 'PL_3312_14', 'PL_3312_15', 'PL_3312_16', 'PL_3312_17', 'PL_3312_18', 'PL_3312_19', 'PL_3312_20', 'PL_3312_21', 'PL_3312_22', 'PL_3312_23', 'PL_3312_24', 'PL_3312_25', 'PL_3312_26', 'PL_3312_27', 'PL_3312_28', 'PL_3312_29', 'PL_3312_30', 'PL_3312_31', 'PL_3312_32']",
PL_3313,PL,3313,1,30,30,0,0,"['PL_3313_1', 'PL_3313_2', 'PL_3313_3', 'PL_3313_4', 'PL_3313_5', 'PL_3313_6', 'PL_3313_7', 'PL_3313_8', 'PL_3313_9', 'PL_3313_10', 'PL_3313_11', 'PL_3313_12', 'PL_3313_13', 'PL_3313_14', 'PL_3313_15', 'PL_3313_16', 'PL_3313_17', 'PL_3313_18', 'PL_3313_19', 'PL_3313_20', 'PL_3313_21', 'PL_3313_22', 'PL_3313_23', 'PL_3313_24', 'PL_3313_25', 'PL_3313_26', 'PL_3313_27', 'PL_3313_28', 'PL_3313_29', 'PL_3313_30']",
PL_3314,PL,3314,1,33,33,0,0,"['PL_3314_1', 'PL_3314_2', 'PL_3314_3', 'PL_3314_4', 'PL_3314_5', 'PL_3314_6', 'PL_3314_7', 'PL_3314_8', 'PL_3314_9', 'PL_3314_10', 'PL_3314_11', 'PL_3314_12', 'PL_3314_13', 'PL_3314_14', 'PL_3314_15', 'PL_3314_16', 'PL_3314_17', 'PL_3314_18', 'PL_3314_19', 'PL_3314_20', 'PL_3314_21', 'PL_3314_22', 'PL_3314_23', 'PL_3314_24', 'PL_3314_25', 'PL_3314_26', 'PL_3314_27', 'PL_3314_28', 'PL_3314_29', 'PL_3314_30', 'PL_3314_31', 'PL_3314_32', 'PL_3314_33']",
PL_3315,PL,3315,1,35,35,0,0,"['PL_3315_1', 'PL_3315_2', 'PL_3315_3', 'PL_3315_4', 'PL_3315_5', 'PL_3315_6', 'PL_3315_7', 'PL_3315_8', 'PL_3315_9', 'PL_3315_10', 'PL_3315_11', 'PL_3315_12', 'PL_3315_13', 'PL_3315_14', 'PL_3315_15', 'PL_3315_16', 'PL_3315_17', 'PL_3315_18', 'PL_3315_19', 'PL_3315_20', 'PL_3315_21', 'PL_3315_22', 'PL_3315_23', 'PL_3315_24', 'PL_3315_25', 'PL_3315_26', 'PL_3315_27', 'PL_3315_28', 'PL_3315_29', 'PL_3315_30', 'PL_3315_31', 'PL_3315_32', 'PL_3315_33', 'PL_3315_34', 'PL_3315_35']",
PL_3316,PL,3316,1,36,36,0,0,"['PL_3316_1', 'PL_3316_2', 'PL_3316_3', 'PL_3316_4', 'PL_3316_5', 'PL_3316_6', 'PL_3316_7', 'PL_3316_8', 'PL_3316_9', 'PL_3316_10', 'PL_3316_11', 'PL_3316_12', 'PL_3316_13', 'PL_3316_14', 'PL_3316_15', 'PL_3316_16', 'PL_3316_17', 'PL_3316_18', 'PL_3316_19', 'PL_3316_20', 'PL_3316_21', 'PL_3316_22', 'PL_3316_23', 'PL_3316_24', 'PL_3316_25', 'PL_3316_26', 'PL_3316_27', 'PL_3316_28', 'PL_3316_29', 'PL_3316_30', 'PL_3316_31', 'PL_3316_32', 'PL_3316_33', 'PL_3316_34', 'PL_3316_35', 'PL_3316_36']",
PL_3317,PL,3317,1,35,35,0,0,"['PL_3317_1', 'PL_3317_2', 'PL_3317_3', 'PL_3317_4', 'PL_3317_5', 'PL_3317_6', 'PL_3317_7', 'PL_3317_8', 'PL_3317_9', 'PL_3317_10', 'PL_3317_11', 'PL_3317_12', 'PL_3317_13', 'PL_3317_14', 'PL_3317_15', 'PL_3317_16', 'PL_3317_17', 'PL_3317_18', 'PL_3317_19', 'PL_3317_20', 'PL_3317_21', 'PL_3317_22', 'PL_3317_23', 'PL_3317_24', 'PL_3317_25', 'PL_3317_26', 'PL_3317_27', 'PL_3317_28', 'PL_3317_29', 'PL_3317_30', 'PL_3317_31', 'PL_3317_32', 'PL_3317_33', 'PL_3317_34', 'PL_3317_35']",
PL_3318,PL,3318,1,35,35,0,0,"['PL_3318_1', 'PL_3318_2', 'PL_3318_3', 'PL_3318_4', 'PL_3318_5', 'PL_3318_6', 'PL_3318_7', 'PL_3318_8', 'PL_3318_9', 'PL_3318_10', 'PL_3318_11', 'PL_3318_12', 'PL_3318_13', 'PL_3318_14', 'PL_3318_15', 'PL_3318_16', 'PL_3318_17', 'PL_3318_18', 'PL_3318_19', 'PL_3318_20', 'PL_3318_21', 'PL_3318_22', 'PL_3318_23', 'PL_3318_24', 'PL_3318_25', 'PL_3318_26', 'PL_3318_27', 'PL_3318_28', 'PL_3318_29', 'PL_3318_30', 'PL_3318_31', 'PL_3318_32', 'PL_3318_33', 'PL_3318_34', 'PL_3318_35']",
PL_3319,PL,3319,1,36,36,0,0,"['PL_3319_1', 'PL_3319_2', 'PL_3319_3', 'PL_3319_4', 'PL_3319_5', 'PL_3319_6', 'PL_3319_7', 'PL_3319_8', 'PL_3319_9', 'PL_3319_10', 'PL_3319_11', 'PL_3319_12', 'PL_3319_13', 'PL_3319_14', 'PL_3319_15', 'PL_3319_16', 'PL_3319_17', 'PL_3319_18', 'PL_3319_19', 'PL_3319_20', 'PL_3319_21', 'PL_3319_22', 'PL_3319_23', 'PL_3319_24', 'PL_3319_25', 'PL_3319_26', 'PL_3319_27', 'PL_3319_28', 'PL_3319_29', 'PL_3319_30', 'PL_3319_31', 'PL_3319_32', 'PL_3319_33', 'PL_3319_34', 'PL_3319_35', 'PL_3319_36']",
PL_332,PL,332,1,22,22,0,0,"['PL_332_1', 'PL_332_2', 'PL_332_3', 'PL_332_4', 'PL_332_5', 'PL_332_6', 'PL_332_7', 'PL_332_8', 'PL_332_9', 'PL_332_10', 'PL_332_11', 'PL_332_12', 'PL_332_13', 'PL_332_14', 'PL_332_15', 'PL_332_16', 'PL_332_17', 'PL_332_18', 'PL_332_19', 'PL_332_20', 'PL_332_21', 'PL_332_22']",
PL_3320,PL,3320,1,7,7,0,0,"['PL_3320_1', 'PL_3320_2', 'PL_3320_3', 'PL_3320_4', 'PL_3320_5', 'PL_3320_6', 'PL_3320_7']",
PL_3321,PL,3321,1,36,36,0,0,"['PL_3321_1', 'PL_3321_2', 'PL_3321_3', 'PL_3321_4', 'PL_3321_5', 'PL_3321_6', 'PL_3321_7', 'PL_3321_8', 'PL_3321_9', 'PL_3321_10', 'PL_3321_11', 'PL_3321_12', 'PL_3321_13', 'PL_3321_14', 'PL_3321_15', 'PL_3321_16', 'PL_3321_17', 'PL_3321_18', 'PL_3321_19', 'PL_3321_20', 'PL_3321_21', 'PL_3321_22', 'PL_3321_23', 'PL_3321_24', 'PL_3321_25', 'PL_3321_26', 'PL_3321_27', 'PL_3321_28', 'PL_3321_29', 'PL_3321_30', 'PL_3321_31', 'PL_3321_32', 'PL_3321_33', 'PL_3321_34', 'PL_3321_35', 'PL_3321_36']",
PL_3322,PL,3322,1,31,31,0,0,"['PL_3322_1', 'PL_3322_2', 'PL_3322_3', 'PL_3322_4', 'PL_3322_5', 'PL_3322_6', 'PL_3322_7', 'PL_3322_8', 'PL_3322_9', 'PL_3322_10', 'PL_3322_11', 'PL_3322_12', 'PL_3322_13', 'PL_3322_14', 'PL_3322_15', 'PL_3322_16', 'PL_3322_17', 'PL_3322_18', 'PL_3322_19', 'PL_3322_20', 'PL_3322_21', 'PL_3322_22', 'PL_3322_23', 'PL_3322_24', 'PL_3322_25', 'PL_3322_26', 'PL_3322_27', 'PL_3322_28', 'PL_3322_29', 'PL_3322_30', 'PL_3322_31']",
PL_3323,PL,3323,1,25,25,0,0,"['PL_3323_1', 'PL_3323_2', 'PL_3323_3', 'PL_3323_4', 'PL_3323_5', 'PL_3323_6', 'PL_3323_7', 'PL_3323_8', 'PL_3323_9', 'PL_3323_10', 'PL_3323_11', 'PL_3323_12', 'PL_3323_13', 'PL_3323_14', 'PL_3323_15', 'PL_3323_16', 'PL_3323_17', 'PL_3323_18', 'PL_3323_19', 'PL_3323_20', 'PL_3323_21', 'PL_3323_22', 'PL_3323_23', 'PL_3323_24', 'PL_3323_25']",
PL_3324,PL,3324,1,31,31,0,0,"['PL_3324_1', 'PL_3324_2', 'PL_3324_3', 'PL_3324_4', 'PL_3324_5', 'PL_3324_6', 'PL_3324_7', 'PL_3324_8', 'PL_3324_9', 'PL_3324_10', 'PL_3324_11', 'PL_3324_12', 'PL_3324_13', 'PL_3324_14', 'PL_3324_15', 'PL_3324_16', 'PL_3324_17', 'PL_3324_18', 'PL_3324_19', 'PL_3324_20', 'PL_3324_21', 'PL_3324_22', 'PL_3324_23', 'PL_3324_24', 'PL_3324_25', 'PL_3324_26', 'PL_3324_27', 'PL_3324_28', 'PL_3324_29', 'PL_3324_30', 'PL_3324_31']",
PL_3325,PL,3325,1,30,30,0,0,"['PL_3325_1', 'PL_3325_2', 'PL_3325_3', 'PL_3325_4', 'PL_3325_5', 'PL_3325_6', 'PL_3325_7', 'PL_3325_8', 'PL_3325_9', 'PL_3325_10', 'PL_3325_11', 'PL_3325_12', 'PL_3325_13', 'PL_3325_14', 'PL_3325_15', 'PL_3325_16', 'PL_3325_17', 'PL_3325_18', 'PL_3325_19', 'PL_3325_20', 'PL_3325_21', 'PL_3325_22', 'PL_3325_23', 'PL_3325_24', 'PL_3325_25', 'PL_3325_26', 'PL_3325_27', 'PL_3325_28', 'PL_3325_29', 'PL_3325_30']",
PL_3326,PL,3326,1,30,30,0,0,"['PL_3326_1', 'PL_3326_2', 'PL_3326_3', 'PL_3326_4', 'PL_3326_5', 'PL_3326_6', 'PL_3326_7', 'PL_3326_8', 'PL_3326_9', 'PL_3326_10', 'PL_3326_11', 'PL_3326_12', 'PL_3326_13', 'PL_3326_14', 'PL_3326_15', 'PL_3326_16', 'PL_3326_17', 'PL_3326_18', 'PL_3326_19', 'PL_3326_20', 'PL_3326_21', 'PL_3326_22', 'PL_3326_23', 'PL_3326_24', 'PL_3326_25', 'PL_3326_26', 'PL_3326_27', 'PL_3326_28', 'PL_3326_29', 'PL_3326_30']",
PL_3327,PL,3327,1,28,28,0,0,"['PL_3327_1', 'PL_3327_2', 'PL_3327_3', 'PL_3327_4', 'PL_3327_5', 'PL_3327_6', 'PL_3327_7', 'PL_3327_8', 'PL_3327_9', 'PL_3327_10', 'PL_3327_11', 'PL_3327_12', 'PL_3327_13', 'PL_3327_14', 'PL_3327_15', 'PL_3327_16', 'PL_3327_17', 'PL_3327_18', 'PL_3327_19', 'PL_3327_20', 'PL_3327_21', 'PL_3327_22', 'PL_3327_23', 'PL_3327_24', 'PL_3327_25', 'PL_3327_26', 'PL_3327_27', 'PL_3327_28']",
PL_3328,PL,3328,1,31,31,0,0,"['PL_3328_1', 'PL_3328_2', 'PL_3328_3', 'PL_3328_4', 'PL_3328_5', 'PL_3328_6', 'PL_3328_7', 'PL_3328_8', 'PL_3328_9', 'PL_3328_10', 'PL_3328_11', 'PL_3328_12', 'PL_3328_13', 'PL_3328_14', 'PL_3328_15', 'PL_3328_16', 'PL_3328_17', 'PL_3328_18', 'PL_3328_19', 'PL_3328_20', 'PL_3328_21', 'PL_3328_22', 'PL_3328_23', 'PL_3328_24', 'PL_3328_25', 'PL_3328_26', 'PL_3328_27', 'PL_3328_28', 'PL_3328_29', 'PL_3328_30', 'PL_3328_31']",
PL_3329,PL,3329,1,29,29,0,0,"['PL_3329_1', 'PL_3329_2', 'PL_3329_3', 'PL_3329_4', 'PL_3329_5', 'PL_3329_6', 'PL_3329_7', 'PL_3329_8', 'PL_3329_9', 'PL_3329_10', 'PL_3329_11', 'PL_3329_12', 'PL_3329_13', 'PL_3329_14', 'PL_3329_15', 'PL_3329_16', 'PL_3329_17', 'PL_3329_18', 'PL_3329_19', 'PL_3329_20', 'PL_3329_21', 'PL_3329_22', 'PL_3329_23', 'PL_3329_24', 'PL_3329_25', 'PL_3329_26', 'PL_3329_27', 'PL_3329_28', 'PL_3329_29']",
PL_333,PL,333,1,22,22,0,0,"['PL_333_1', 'PL_333_2', 'PL_333_3', 'PL_333_4', 'PL_333_5', 'PL_333_6', 'PL_333_7', 'PL_333_8', 'PL_333_9', 'PL_333_10', 'PL_333_11', 'PL_333_12', 'PL_333_13', 'PL_333_14', 'PL_333_15', 'PL_333_16', 'PL_333_17', 'PL_333_18', 'PL_333_19', 'PL_333_20', 'PL_333_21', 'PL_333_22']",
PL_3331,PL,3331,1,9,9,0,0,"['PL_3331_1', 'PL_3331_2', 'PL_3331_3', 'PL_3331_4', 'PL_3331_5', 'PL_3331_6', 'PL_3331_7', 'PL_3331_8', 'PL_3331_9']",
PL_3332,PL,3332,1,27,27,0,0,"['PL_3332_1', 'PL_3332_2', 'PL_3332_3', 'PL_3332_4', 'PL_3332_5', 'PL_3332_6', 'PL_3332_7', 'PL_3332_8', 'PL_3332_9', 'PL_3332_10', 'PL_3332_11', 'PL_3332_12', 'PL_3332_13', 'PL_3332_14', 'PL_3332_15', 'PL_3332_16', 'PL_3332_17', 'PL_3332_18', 'PL_3332_19', 'PL_3332_20', 'PL_3332_21', 'PL_3332_22', 'PL_3332_23', 'PL_3332_24', 'PL_3332_25', 'PL_3332_26', 'PL_3332_27']",
PL_3333,PL,3333,1,27,27,0,0,"['PL_3333_1', 'PL_3333_2', 'PL_3333_3', 'PL_3333_4', 'PL_3333_5', 'PL_3333_6', 'PL_3333_7', 'PL_3333_8', 'PL_3333_9', 'PL_3333_10', 'PL_3333_11', 'PL_3333_12', 'PL_3333_13', 'PL_3333_14', 'PL_3333_15', 'PL_3333_16', 'PL_3333_17', 'PL_3333_18', 'PL_3333_19', 'PL_3333_20', 'PL_3333_21', 'PL_3333_22', 'PL_3333_23', 'PL_3333_24', 'PL_3333_25', 'PL_3333_26', 'PL_3333_27']",
PL_3334,PL,3334,1,33,33,0,0,"['PL_3334_1', 'PL_3334_2', 'PL_3334_3', 'PL_3334_4', 'PL_3334_5', 'PL_3334_6', 'PL_3334_7', 'PL_3334_8', 'PL_3334_9', 'PL_3334_10', 'PL_3334_11', 'PL_3334_12', 'PL_3334_13', 'PL_3334_14', 'PL_3334_15', 'PL_3334_16', 'PL_3334_17', 'PL_3334_18', 'PL_3334_19', 'PL_3334_20', 'PL_3334_21', 'PL_3334_22', 'PL_3334_23', 'PL_3334_24', 'PL_3334_25', 'PL_3334_26', 'PL_3334_27', 'PL_3334_28', 'PL_3334_29', 'PL_3334_30', 'PL_3334_31', 'PL_3334_32', 'PL_3334_33']",
PL_3335,PL,3335,1,31,31,0,0,"['PL_3335_1', 'PL_3335_2', 'PL_3335_3', 'PL_3335_4', 'PL_3335_5', 'PL_3335_6', 'PL_3335_7', 'PL_3335_8', 'PL_3335_9', 'PL_3335_10', 'PL_3335_11', 'PL_3335_12', 'PL_3335_13', 'PL_3335_14', 'PL_3335_15', 'PL_3335_16', 'PL_3335_17', 'PL_3335_18', 'PL_3335_19', 'PL_3335_20', 'PL_3335_21', 'PL_3335_22', 'PL_3335_23', 'PL_3335_24', 'PL_3335_25', 'PL_3335_26', 'PL_3335_27', 'PL_3335_28', 'PL_3335_29', 'PL_3335_30', 'PL_3335_31']",
PL_3336,PL,3336,1,32,32,0,0,"['PL_3336_1', 'PL_3336_2', 'PL_3336_3', 'PL_3336_4', 'PL_3336_5', 'PL_3336_6', 'PL_3336_7', 'PL_3336_8', 'PL_3336_9', 'PL_3336_10', 'PL_3336_11', 'PL_3336_12', 'PL_3336_13', 'PL_3336_14', 'PL_3336_15', 'PL_3336_16', 'PL_3336_17', 'PL_3336_18', 'PL_3336_19', 'PL_3336_20', 'PL_3336_21', 'PL_3336_22', 'PL_3336_23', 'PL_3336_24', 'PL_3336_25', 'PL_3336_26', 'PL_3336_27', 'PL_3336_28', 'PL_3336_29', 'PL_3336_30', 'PL_3336_31', 'PL_3336_32']",
PL_3337,PL,3337,1,24,24,0,0,"['PL_3337_1', 'PL_3337_2', 'PL_3337_3', 'PL_3337_4', 'PL_3337_5', 'PL_3337_6', 'PL_3337_7', 'PL_3337_8', 'PL_3337_9', 'PL_3337_10', 'PL_3337_11', 'PL_3337_12', 'PL_3337_13', 'PL_3337_14', 'PL_3337_15', 'PL_3337_16', 'PL_3337_17', 'PL_3337_18', 'PL_3337_19', 'PL_3337_20', 'PL_3337_21', 'PL_3337_22', 'PL_3337_23', 'PL_3337_24']",
PL_3338,PL,3338,1,28,28,0,0,"['PL_3338_1', 'PL_3338_2', 'PL_3338_3', 'PL_3338_4', 'PL_3338_5', 'PL_3338_6', 'PL_3338_7', 'PL_3338_8', 'PL_3338_9', 'PL_3338_10', 'PL_3338_11', 'PL_3338_12', 'PL_3338_13', 'PL_3338_14', 'PL_3338_15', 'PL_3338_16', 'PL_3338_17', 'PL_3338_18', 'PL_3338_19', 'PL_3338_20', 'PL_3338_21', 'PL_3338_22', 'PL_3338_23', 'PL_3338_24', 'PL_3338_25', 'PL_3338_26', 'PL_3338_27', 'PL_3338_28']",
PL_3339,PL,3339,1,32,32,0,0,"['PL_3339_1', 'PL_3339_2', 'PL_3339_3', 'PL_3339_4', 'PL_3339_5', 'PL_3339_6', 'PL_3339_7', 'PL_3339_8', 'PL_3339_9', 'PL_3339_10', 'PL_3339_11', 'PL_3339_12', 'PL_3339_13', 'PL_3339_14', 'PL_3339_15', 'PL_3339_16', 'PL_3339_17', 'PL_3339_18', 'PL_3339_19', 'PL_3339_20', 'PL_3339_21', 'PL_3339_22', 'PL_3339_23', 'PL_3339_24', 'PL_3339_25', 'PL_3339_26', 'PL_3339_27', 'PL_3339_28', 'PL_3339_29', 'PL_3339_30', 'PL_3339_31', 'PL_3339_32']",
PL_334,PL,334,1,24,24,0,0,"['PL_334_1', 'PL_334_2', 'PL_334_3', 'PL_334_4', 'PL_334_5', 'PL_334_6', 'PL_334_7', 'PL_334_8', 'PL_334_9', 'PL_334_10', 'PL_334_11', 'PL_334_12', 'PL_334_13', 'PL_334_14', 'PL_334_15', 'PL_334_16', 'PL_334_17', 'PL_334_18', 'PL_334_19', 'PL_334_20', 'PL_334_21', 'PL_334_22', 'PL_334_23', 'PL_334_24']",
PL_3340,PL,3340,1,33,33,0,0,"['PL_3340_1', 'PL_3340_2', 'PL_3340_3', 'PL_3340_4', 'PL_3340_5', 'PL_3340_6', 'PL_3340_7', 'PL_3340_8', 'PL_3340_9', 'PL_3340_10', 'PL_3340_11', 'PL_3340_12', 'PL_3340_13', 'PL_3340_14', 'PL_3340_15', 'PL_3340_16', 'PL_3340_17', 'PL_3340_18', 'PL_3340_19', 'PL_3340_20', 'PL_3340_21', 'PL_3340_22', 'PL_3340_23', 'PL_3340_24', 'PL_3340_25', 'PL_3340_26', 'PL_3340_27', 'PL_3340_28', 'PL_3340_29', 'PL_3340_30', 'PL_3340_31', 'PL_3340_32', 'PL_3340_33']",
PL_3341,PL,3341,1,26,26,0,0,"['PL_3341_1', 'PL_3341_2', 'PL_3341_3', 'PL_3341_4', 'PL_3341_5', 'PL_3341_6', 'PL_3341_7', 'PL_3341_8', 'PL_3341_9', 'PL_3341_10', 'PL_3341_11', 'PL_3341_12', 'PL_3341_13', 'PL_3341_14', 'PL_3341_15', 'PL_3341_16', 'PL_3341_17', 'PL_3341_18', 'PL_3341_19', 'PL_3341_20', 'PL_3341_21', 'PL_3341_22', 'PL_3341_23', 'PL_3341_24', 'PL_3341_25', 'PL_3341_26']",
PL_3342,PL,3342,1,7,7,0,0,"['PL_3342_1', 'PL_3342_2', 'PL_3342_3', 'PL_3342_4', 'PL_3342_5', 'PL_3342_6', 'PL_3342_7']",
